Year,Family,Eng_name,Swahil-_name,Districts,Catch(t),Zone
2016,Chanidae,Chanidae,Mwatiko,Mkinga,70.74,OTHER
2016,Chirocentridae,Chirocentrus nudus,Mkonge,Mkinga,33.04,OTHER
2016,Clupeidae,Sardinella neglecta,Dagaa papa,Mkinga,80.94,OTHER
2016,Scombridae (v),Rastrelliger kanagurta,Vibua,Mkinga,110.44,OTHER
2016,Gerridae,Gerres oblongus,Chaa,Mkinga,6.84,OTHER
2016,Haemulidae ,Pomadasys multimaculatum,Karamamba,Mkinga,14.04,OTHER
2016,Hemiramphidae , Hemiramphus far,Chuchunge,Mkinga,6.94,OTHER
2016,Istiophoridae ,Istiompax indica,Samsuri,Mkinga,26.84,OTHER
2016,Labridae,Halichoeres nigrescens,pono,Mkinga,147.14,OTHER
2016,Lethrinidae, Lethrinus harak,Changu doa,Mkinga,69.04,OTHER
2016,Loliginidae, Uroteuthis duvaucelii,Ngisi,Mkinga,141.14,OTHER
2016,Mugilidae ,Valamugil buchanani,Mkizi,Mkinga,51.14,OTHER
2016,Mullidae ,Upeneus tragula,Mkundaji,Mkinga,125.94,OTHER
2016,Nemipteridae,Nemipterus japonicus,Koana,Mkinga,128.84,OTHER
2016,Octopodidae ,Octopus cyanea,Pweza,Mkinga,115.64,OTHER
2016,Palinuridae , Panulirus ornatus,Kamba koche,Mkinga,101.84,OTHER
2016,Penaeidae,Penaeus Monodon,Kamba mti,Mkinga,0.74,OTHER
2016,Rachycentridae, Rachycentron canadum,Songoro,Mkinga,121.84,OTHER
2016,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mkinga,131.94,OTHER
2016,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Mkinga,104.44,OTHER
2016,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Mkinga,105.94,OTHER
2016,Serranidae,Cephalopholis argus,Chewa,Mkinga,129.54,OTHER
2016,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Mkinga,117.04,OTHER
2016,Siganidae,Siganus Canaliculatus,Tasi,Mkinga,111.84,OTHER
2016,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Mkinga,126.24,OTHER
2016,Others,,Wengineo,Mkinga,108.94,OTHER
2014,Acanthuridae,Naso hexacanthus,Puju,Mafia,16.2,RUMAKI
2014,Ariidae,Netuma thalassina,Hongwe,Mafia,21.3,RUMAKI
2014,Caesionidae,Caesio xanthonota,Mbono,Mafia,62.9,RUMAKI
2014,Carangidae, carenx tille,Karambizi,Mafia,174.3,RUMAKI
2014,Clariidae ,clarias macrocephalus,Kambale ,Mafia,7.4,RUMAKI
2014,Chanidae,Chanidae,Mwatiko,Mafia,6.2,RUMAKI
2014,Chirocentridae,Chirocentrus nudus,Mkonge,Mafia,74.8,RUMAKI
2014,Clupeidae,Sardinella neglecta,Dagaa papa,Mafia,30.2,RUMAKI
2014,Gerridae,Gerres oblongus,Chaa,Mafia,23.5,RUMAKI
2014,Haemulidae ,Pomadasys multimaculatum,Karamamba,Mafia,9.1,RUMAKI
2014,Hemiramphidae , Hemiramphus far,Chuchunge,Mafia,63.2,RUMAKI
2014,Istiophoridae ,Istiompax indica,Samsuri,Mafia,10.2,RUMAKI
2014,Labridae,,,Mafia,37.3,RUMAKI
2014,Lethrinidae, Lethrinus harak,Changu doa,Mafia,228.1,RUMAKI
2014,Loliginidae, Uroteuthis duvaucelii,Ngisi,Mafia,53.6,RUMAKI
2014,Mugilidae ,Valamugil buchanani,Mkizi,Mafia,38.1,RUMAKI
2014,Mullidae ,Upeneus tragula,Mkundaji,Mafia,34.9,RUMAKI
2014,Nemipteridae,Nemipterus japonicus,Koana,Mafia,9.7,RUMAKI
2014,Octopodidae ,Octopus cyanea,Pweza,Mafia,107.9,RUMAKI
2014,Others,,Wengineo,Mafia,353.3,RUMAKI
2014,Penaeidae,Penaeus Monodon,Kamba mti,Mafia,9.3,RUMAKI
2014,Penaeidae,Penaeus Monodon,Kamba mti,Mafia,12,RUMAKI
2014,Rachycentridae, Rachycentron canadum,Songoro,Mafia,9.8,RUMAKI
2014,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mafia,37,RUMAKI
2014,Scombridae(J),Gymnosarda unicolor ,Jodari  meno,Mafia,203.7,RUMAKI
2014,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Mafia,175.8,RUMAKI
2014,Scombridae (v),Rastrelliger kanagurta,Vibua,Mafia,942.2,RUMAKI
2014,Serranidae,Cephalopholis argus,Chewa,Mafia,52.6,RUMAKI
2014,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Mafia,43.7,RUMAKI
2014,Siganidae,Siganus Canaliculatus,Tasi,Mafia,231,RUMAKI
2014,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Mafia,246.6,RUMAKI
2015,Acanthuridae,Naso hexacanthus,Puju,Mafia,12.1,RUMAKI
2015,Ariidae,Netuma thalassina,Hongwe,Mafia,25.2,RUMAKI
2015,Caesionidae,Caesio xanthonota,Mbono,Mafia,458.2,RUMAKI
2015,Carangidae, carenx tille,Karambizi,Mafia,174.3,RUMAKI
2015,Clariidae ,clarias macrocephalus,Kambale ,Mafia,10.7,RUMAKI
2015,Chanidae,Chanidae,Mwatiko,Mafia,9.2,RUMAKI
2015,Chirocentridae,Chirocentrus nudus,Mkonge,Mafia,66.2,RUMAKI
2015,Clupeidae,Sardinella neglecta,Dagaa papa,Mafia,35,RUMAKI
2015,Gerridae,Gerres oblongus,Chaa,Mafia,26.1,RUMAKI
2015,Haemulidae ,Pomadasys multimaculatum,Karamamba,Mafia,3.5,RUMAKI
2015,Hemiramphidae , Hemiramphus far,Chuchunge,Mafia,63.2,RUMAKI
2015,Istiophoridae ,Istiompax indica,Samsuri,Mafia,10.2,RUMAKI
2015,Labridae,Halichoeres nigrescens,pono,Mafia,32.2,RUMAKI
2015,Lethrinidae, Lethrinus harak,Changu doa,Mafia,201.6,RUMAKI
2015,Loliginidae, Uroteuthis duvaucelii,Ngisi,Mafia,72.4,RUMAKI
2015,Mugilidae ,Valamugil buchanani,Mkizi,Mafia,48.4,RUMAKI
2015,Mullidae ,Upeneus tragula,Mkundaji,Mafia,22.5,RUMAKI
2015,Nemipteridae,Nemipterus japonicus,Koana,Mafia,12.5,RUMAKI
2015,Octopodidae ,Octopus cyanea,Pweza,Mafia,114.5,RUMAKI
2015,Palinuridae , Panulirus ornatus,Kamba koche,Mafia,7.7,RUMAKI
2015,Penaeidae,Penaeus Monodon,Kamba mti,Mafia,6.5,RUMAKI
2015,Rachycentridae, Rachycentron canadum,Songoro,Mafia,10.5,RUMAKI
2015,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mafia,42.5,RUMAKI
2015,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Mafia,234.2,RUMAKI
2015,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Mafia,121,RUMAKI
2015,Acanthuridae,Naso hexacanthus,Puju,Mafia,360,RUMAKI
2015,Scombridae,Euthynus affinis,Sehewa,Mafia,112,RUMAKI
2015,Scombridae (v),Rastrelliger kanagurta,Vibua,Mafia,579.3,RUMAKI
2015,Serranidae,Cephalopholis argus,Chewa,Mafia,66.2,RUMAKI
2015,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Mafia,51.6,RUMAKI
2015,Siganidae,Siganus Canaliculatus,Tasi,Mafia,228.5,RUMAKI
2015,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Mafia,167.7,RUMAKI
2015,Others,,Wengineo,Mafia,268.7,RUMAKI
2016,Acanthuridae,Naso hexacanthus,Puju,Mafia,11.54,RUMAKI
2016,Ariidae,Netuma thalassina,Hongwe,Mafia,24.64,RUMAKI
2016,Caesionidae,Caesio xanthonota,Mbono,Mafia,457.64,RUMAKI
2016,Carangidae, carenx tille,Karambizi,Mafia,173.74,RUMAKI
2016,Clariidae ,clarias macrocephalus,Kambale ,Mafia,10.14,RUMAKI
2016,Chanidae,Chanidae,Mwatiko,Mafia,8.64,RUMAKI
2016,Chirocentridae,Chirocentrus nudus,Mkonge,Mafia,65.64,RUMAKI
2016,Clupeidae,Sardinella neglecta,Dagaa papa,Mafia,34.44,RUMAKI
2016,Scombridae (v),Rastrelliger kanagurta,Vibua,Mafia,578.74,RUMAKI
2016,Gerridae,Gerres oblongus,Chaa,Mafia,25.54,RUMAKI
2016,Haemulidae ,Pomadasys multimaculatum,Karamamba,Mafia,2.94,RUMAKI
2016,Hemiramphidae , Hemiramphus far,Chuchunge,Mafia,62.64,RUMAKI
2016,Istiophoridae ,Istiompax indica,Samsuri,Mafia,9.64,RUMAKI
2016,Labridae,Halichoeres nigrescens,pono,Mafia,31.64,RUMAKI
2016,Lethrinidae, Lethrinus harak,Changu doa,Mafia,201.04,RUMAKI
2016,Loliginidae, Uroteuthis duvaucelii,Ngisi,Mafia,71.84,RUMAKI
2016,Mugilidae ,Valamugil buchanani,Mkizi,Mafia,47.84,RUMAKI
2016,Mullidae ,Upeneus tragula,Mkundaji,Mafia,21.94,RUMAKI
2016,Nemipteridae,Nemipterus japonicus,Koana,Mafia,11.94,RUMAKI
2016,Octopodidae ,Octopus cyanea,Pweza,Mafia,113.94,RUMAKI
2016,Palinuridae , Panulirus ornatus,Kamba koche,Mafia,7.14,RUMAKI
2016,Penaeidae,Penaeus Monodon,Kamba mti,Mafia,5.94,RUMAKI
2016,Rachycentridae, Rachycentron canadum,Songoro,Mafia,9.94,RUMAKI
2016,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mafia,41.94,RUMAKI
2016,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Mafia,233.64,RUMAKI
2016,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Mafia,120.44,RUMAKI
2016,Acanthuridae,Naso hexacanthus,Puju,Mafia,359.44,RUMAKI
2016,Scombridae,Euthynus affinis,Sehewa,Mafia,111.44,RUMAKI
2016,Serranidae,Cephalopholis argus,Chewa,Mafia,65.64,RUMAKI
2016,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Mafia,51.04,RUMAKI
2016,Siganidae,Siganus Canaliculatus,Tasi,Mafia,227.94,RUMAKI
2016,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Mafia,167.14,RUMAKI
2016,Others,,Wengineo,Mafia,268.14,RUMAKI
2014,Acanthuridae,Naso hexacanthus,Puju,Rufiji,0.4,RUMAKI
2014,Ariidae,Netuma thalassina,Hongwe,Rufiji,85.5,RUMAKI
2014,Caesionidae,Caesio xanthonota,Mbono,Rufiji,0.2,RUMAKI
2014,Carangidae, carenx tille,Karambizi,Rufiji,29.8,RUMAKI
2014,Clariidae ,clarias macrocephalus,Kambale ,Rufiji,1.6,RUMAKI
2014,Chanidae,Chanidae,Mwatiko,Rufiji,0.5,RUMAKI
2014,Chirocentridae,Chirocentrus nudus,Mkonge,Rufiji,2.2,RUMAKI
2014,Clupeidae,Sardinella neglecta,Dagaa papa,Rufiji,52.4,RUMAKI
2014,Gerridae,Gerres oblongus,Chaa,Rufiji,0.1,RUMAKI
2014,Haemulidae ,Pomadasys multimaculatum,Karamamba,Rufiji,12,RUMAKI
2014,Hemiramphidae , Hemiramphus far,Chuchunge,Rufiji,13.4,RUMAKI
2014,Istiophoridae ,Istiompax indica,Samsuri,Rufiji,1,RUMAKI
2014,Labridae,,,Rufiji,0.3,RUMAKI
2014,Lethrinidae, Lethrinus harak,Changu doa,Rufiji,35.2,RUMAKI
2014,Loliginidae, Uroteuthis duvaucelii,Ngisi,Rufiji,1.8,RUMAKI
2014,Mugilidae ,Valamugil buchanani,Mkizi,Rufiji,5.6,RUMAKI
2014,Mullidae ,Upeneus tragula,Mkundaji,Rufiji,0.3,RUMAKI
2014,Nemipteridae,Nemipterus japonicus,Koana,Rufiji,0.5,RUMAKI
2014,Octopodidae ,Octopus cyanea,Pweza,Rufiji,0.5,RUMAKI
2014,Others,,Wengineo,Rufiji,319.7,RUMAKI
2014,Penaeidae,Penaeus Monodon,Kamba mti,Rufiji,10.1,RUMAKI
2014,Penaeidae,Penaeus Monodon,Kamba mti,Rufiji,695.8,RUMAKI
2014,Rachycentridae, Rachycentron canadum,Songoro,Rufiji,1.3,RUMAKI
2014,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Rufiji,6.3,RUMAKI
2014,Scombridae(J),Gymnosarda unicolor ,Jodari  meno,Rufiji,111.9,RUMAKI
2014,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Rufiji,0.1,RUMAKI
2014,Scombridae (v),Rastrelliger kanagurta,Vibua,Rufiji,1,RUMAKI
2014,Serranidae,Cephalopholis argus,Chewa,Rufiji,96,RUMAKI
2014,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Rufiji,0.1,RUMAKI
2014,Siganidae,Siganus Canaliculatus,Tasi,Rufiji,0.2,RUMAKI
2014,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Rufiji,0.2,RUMAKI
2015,Acanthuridae,Naso hexacanthus,Puju,Rufiji,2,RUMAKI
2015,Ariidae,Netuma thalassina,Hongwe,Rufiji,67.2,RUMAKI
2015,Caesionidae,Caesio xanthonota,Mbono,Rufiji,9,RUMAKI
2015,Carangidae, carenx tille,Karambizi,Rufiji,29.8,RUMAKI
2015,Clariidae ,clarias macrocephalus,Kambale ,Rufiji,2.5,RUMAKI
2015,Chanidae,Chanidae,Mwatiko,Rufiji,3.5,RUMAKI
2015,Chirocentridae,Chirocentrus nudus,Mkonge,Rufiji,3.1,RUMAKI
2015,Clupeidae,Sardinella neglecta,Dagaa papa,Rufiji,51.1,RUMAKI
2015,Gerridae,Gerres oblongus,Chaa,Rufiji,2.4,RUMAKI
2015,Haemulidae ,Pomadasys multimaculatum,Karamamba,Rufiji,36.2,RUMAKI
2015,Hemiramphidae , Hemiramphus far,Chuchunge,Rufiji,22.5,RUMAKI
2015,Istiophoridae ,Istiompax indica,Samsuri,Rufiji,3.6,RUMAKI
2015,Labridae,Halichoeres nigrescens,pono,Rufiji,4.3,RUMAKI
2015,Lethrinidae, Lethrinus harak,Changu doa,Rufiji,31.5,RUMAKI
2015,Loliginidae, Uroteuthis duvaucelii,Ngisi,Rufiji,2.6,RUMAKI
2015,Mugilidae ,Valamugil buchanani,Mkizi,Rufiji,6.1,RUMAKI
2015,Mullidae ,Upeneus tragula,Mkundaji,Rufiji,2.5,RUMAKI
2015,Nemipteridae,Nemipterus japonicus,Koana,Rufiji,1.2,RUMAKI
2015,Octopodidae ,Octopus cyanea,Pweza,Rufiji,1.4,RUMAKI
2015,Palinuridae , Panulirus ornatus,Kamba koche,Rufiji,10.1,RUMAKI
2015,Penaeidae,Penaeus Monodon,Kamba mti,Rufiji,695.8,RUMAKI
2015,Rachycentridae, Rachycentron canadum,Songoro,Rufiji,3.2,RUMAKI
2015,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Rufiji,8.6,RUMAKI
2015,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Rufiji,141.4,RUMAKI
2015,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Rufiji,2.4,RUMAKI
2015,Scombridae (v),Rastrelliger kanagurta,Vibua,Rufiji,3.7,RUMAKI
2015,Serranidae,Cephalopholis argus,Chewa,Rufiji,224.4,RUMAKI
2015,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Rufiji,3.3,RUMAKI
2015,Siganidae,Siganus Canaliculatus,Tasi,Rufiji,3.2,RUMAKI
2015,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Rufiji,2.7,RUMAKI
2015,Others,,Wengineo,Rufiji,303.2,RUMAKI
2014,Acanthuridae,Naso hexacanthus,Puju,Mkuranga,9,OTHER
2014,Ariidae,Netuma thalassina,Hongwe,Mkuranga,318.3,OTHER
2014,Caesionidae,Caesio xanthonota,Mbono,Mkuranga,0.4,OTHER
2014,Carangidae, carenx tille,Karambizi,Mkuranga,232.4,OTHER
2014,Clariidae ,clarias macrocephalus,Kambale ,Mkuranga,1,OTHER
2014,Chanidae,Chanidae,Mwatiko,Mkuranga,0.1,OTHER
2014,Chirocentridae,Chirocentrus nudus,Mkonge,Mkuranga,0.2,OTHER
2014,Clupeidae,Sardinella neglecta,Dagaa papa,Mkuranga,169.8,OTHER
2014,Gerridae,Gerres oblongus,Chaa,Mkuranga,0.1,OTHER
2014,Hemiramphidae , Hemiramphus far,Chuchunge,Mkuranga,0.2,OTHER
2014,Istiophoridae ,Istiompax indica,Samsuri,Mkuranga,0.1,OTHER
2014,Labridae,,,Mkuranga,0.5,OTHER
2014,Lethrinidae, Lethrinus harak,Changu doa,Mkuranga,199.2,OTHER
2014,Loliginidae, Uroteuthis duvaucelii,Ngisi,Mkuranga,0.2,OTHER
2014,Mugilidae ,Valamugil buchanani,Mkizi,Mkuranga,128.4,OTHER
2014,Mullidae ,Upeneus tragula,Mkundaji,Mkuranga,11,OTHER
2014,Octopodidae ,Octopus cyanea,Pweza,Mkuranga,0.3,OTHER
2014,Others,,Wengineo,Mkuranga,381.2,OTHER
2014,Penaeidae,Penaeus Monodon,Kamba mti,Mkuranga,6,OTHER
2014,Penaeidae,Penaeus Monodon,Kamba mti,Mkuranga,425.8,OTHER
2014,Rachycentridae, Rachycentron canadum,Songoro,Mkuranga,1.6,OTHER
2014,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mkuranga,54.5,OTHER
2014,Scombridae(J),Gymnosarda unicolor ,Jodari  meno,Mkuranga,117.1,OTHER
2014,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Mkuranga,0.4,OTHER
2014,Scombridae (v),Rastrelliger kanagurta,Vibua,Mkuranga,94.1,OTHER
2014,Serranidae,Cephalopholis argus,Chewa,Mkuranga,121,OTHER
2014,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Mkuranga,98,OTHER
2014,Siganidae,Siganus Canaliculatus,Tasi,Mkuranga,12.5,OTHER
2014,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Mkuranga,0.1,OTHER
2015,Acanthuridae,Naso hexacanthus,Puju,Mkuranga,12.5,OTHER
2015,Ariidae,Netuma thalassina,Hongwe,Mkuranga,287.3,OTHER
2015,Caesionidae,Caesio xanthonota,Mbono,Mkuranga,2.2,OTHER
2015,Carangidae, carenx tille,Karambizi,Mkuranga,232.4,OTHER
2015,Clariidae ,clarias macrocephalus,Kambale ,Mkuranga,6.2,OTHER
2015,Chanidae,Chanidae,Mwatiko,Mkuranga,1.6,OTHER
2015,Chirocentridae,Chirocentrus nudus,Mkonge,Mkuranga,1.3,OTHER
2015,Clupeidae,Sardinella neglecta,Dagaa papa,Mkuranga,303.3,OTHER
2015,Gerridae,Gerres oblongus,Chaa,Mkuranga,4.4,OTHER
2015,Haemulidae ,Pomadasys multimaculatum,Karamamba,Mkuranga,1.3,OTHER
2015,Hemiramphidae , Hemiramphus far,Chuchunge,Mkuranga,2.4,OTHER
2015,Istiophoridae ,Istiompax indica,Samsuri,Mkuranga,1.3,OTHER
2015,Labridae,Halichoeres nigrescens,pono,Mkuranga,1.6,OTHER
2015,Lethrinidae, Lethrinus harak,Changu doa,Mkuranga,104.4,OTHER
2015,Loliginidae, Uroteuthis duvaucelii,Ngisi,Mkuranga,1.4,OTHER
2015,Mugilidae ,Valamugil buchanani,Mkizi,Mkuranga,235.1,OTHER
2015,Mullidae ,Upeneus tragula,Mkundaji,Mkuranga,16.8,OTHER
2015,Nemipteridae,Nemipterus japonicus,Koana,Mkuranga,2.6,OTHER
2015,Octopodidae ,Octopus cyanea,Pweza,Mkuranga,3.1,OTHER
2015,Palinuridae , Panulirus ornatus,Kamba koche,Mkuranga,10.2,OTHER
2015,Penaeidae,Penaeus Monodon,Kamba mti,Mkuranga,347.4,OTHER
2015,Rachycentridae, Rachycentron canadum,Songoro,Mkuranga,2.4,OTHER
2015,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mkuranga,66.2,OTHER
2015,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Mkuranga,225.4,OTHER
2015,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Mkuranga,3.3,OTHER
2015,Acanthuridae,Naso hexacanthus,Puju,Mkuranga,3.3,OTHER
2015,Scombridae (v),Rastrelliger kanagurta,Vibua,Mkuranga,107.4,OTHER
2015,Serranidae,Cephalopholis argus,Chewa,Mkuranga,98.6,OTHER
2015,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Mkuranga,272.7,OTHER
2015,Siganidae,Siganus Canaliculatus,Tasi,Mkuranga,17.9,OTHER
2015,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Mkuranga,3.8,OTHER
2015,Others,,Wengineo,Mkuranga,311.5,OTHER
2016,Acanthuridae,Naso hexacanthus,Puju,Mkuranga,11.94,OTHER
2016,Ariidae,Netuma thalassina,Hongwe,Mkuranga,286.74,OTHER
2016,Caesionidae,Caesio xanthonota,Mbono,Mkuranga,1.64,OTHER
2016,Carangidae, carenx tille,Karambizi,Mkuranga,231.84,OTHER
2016,Clariidae ,clarias macrocephalus,Kambale ,Mkuranga,5.64,OTHER
2016,Chanidae,Chanidae,Mwatiko,Mkuranga,1.04,OTHER
2016,Chirocentridae,Chirocentrus nudus,Mkonge,Mkuranga,0.74,OTHER
2016,Clupeidae,Sardinella neglecta,Dagaa papa,Mkuranga,302.74,OTHER
2016,Scombridae (v),Rastrelliger kanagurta,Vibua,Mkuranga,106.84,OTHER
2016,Gerridae,Gerres oblongus,Chaa,Mkuranga,3.84,OTHER
2016,Haemulidae ,Pomadasys multimaculatum,Karamamba,Mkuranga,0.74,OTHER
2016,Hemiramphidae , Hemiramphus far,Chuchunge,Mkuranga,1.84,OTHER
2016,Istiophoridae ,Istiompax indica,Samsuri,Mkuranga,0.74,OTHER
2016,Labridae,Halichoeres nigrescens,pono,Mkuranga,1.04,OTHER
2016,Lethrinidae, Lethrinus harak,Changu doa,Mkuranga,103.84,OTHER
2016,Loliginidae, Uroteuthis duvaucelii,Ngisi,Mkuranga,0.84,OTHER
2016,Mugilidae ,Valamugil buchanani,Mkizi,Mkuranga,234.54,OTHER
2016,Mullidae ,Upeneus tragula,Mkundaji,Mkuranga,16.24,OTHER
2016,Nemipteridae,Nemipterus japonicus,Koana,Mkuranga,2.04,OTHER
2016,Octopodidae ,Octopus cyanea,Pweza,Mkuranga,2.54,OTHER
2016,Palinuridae , Panulirus ornatus,Kamba koche,Mkuranga,9.64,OTHER
2016,Penaeidae,Penaeus Monodon,Kamba mti,Mkuranga,346.84,OTHER
2016,Rachycentridae, Rachycentron canadum,Songoro,Mkuranga,1.84,OTHER
2016,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mkuranga,65.64,OTHER
2016,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Mkuranga,224.84,OTHER
2016,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Mkuranga,2.74,OTHER
2016,Acanthuridae,Naso hexacanthus,Puju,Mkuranga,2.74,OTHER
2016,Serranidae,Cephalopholis argus,Chewa,Mkuranga,98.04,OTHER
2016,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Mkuranga,272.14,OTHER
2016,Siganidae,Siganus Canaliculatus,Tasi,Mkuranga,17.34,OTHER
2016,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Mkuranga,3.24,OTHER
2016,Others,,Wengineo,Mkuranga,310.94,OTHER
2014,Acanthuridae,Naso hexacanthus,Puju,Bagamoyo,0.5,OTHER
2014,Ariidae,Netuma thalassina,Hongwe,Bagamoyo,73.3,OTHER
2014,Caesionidae,Caesio xanthonota,Mbono,Bagamoyo,0.2,OTHER
2014,Carangidae, carenx tille,Karambizi,Bagamoyo,60.1,OTHER
2014,Clariidae ,clarias macrocephalus,Kambale ,Bagamoyo,0.4,OTHER
2014,Chanidae,Chanidae,Mwatiko,Bagamoyo,113.1,OTHER
2014,Chirocentridae,Chirocentrus nudus,Mkonge,Bagamoyo,47.4,OTHER
2014,Clupeidae,Sardinella neglecta,Dagaa papa,Bagamoyo,814.2,OTHER
2014,Gerridae,Gerres oblongus,Chaa,Bagamoyo,0.2,OTHER
2014,Haemulidae ,Pomadasys multimaculatum,Karamamba,Bagamoyo,0.2,OTHER
2014,Hemiramphidae , Hemiramphus far,Chuchunge,Bagamoyo,27.5,OTHER
2014,Labridae,,,Bagamoyo,174,OTHER
2014,Lethrinidae, Lethrinus harak,Changu doa,Bagamoyo,74.6,OTHER
2014,Loliginidae, Uroteuthis duvaucelii,Ngisi,Bagamoyo,34.5,OTHER
2014,Mullidae ,Upeneus tragula,Mkundaji,Bagamoyo,3.3,OTHER
2014,Nemipteridae,Nemipterus japonicus,Koana,Bagamoyo,312.6,OTHER
2014,Octopodidae ,Octopus cyanea,Pweza,Bagamoyo,14.2,OTHER
2014,Others,,Wengineo,Bagamoyo,81,OTHER
2014,Penaeidae,Penaeus Monodon,Kamba mti,Bagamoyo,32.4,OTHER
2014,Penaeidae,Penaeus Monodon,Kamba mti,Bagamoyo,110.5,OTHER
2014,Rachycentridae, Rachycentron canadum,Songoro,Bagamoyo,14.6,OTHER
2014,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Bagamoyo,86.7,OTHER
2014,Scombridae(J),Gymnosarda unicolor ,Jodari  meno,Bagamoyo,96.6,OTHER
2014,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Bagamoyo,123,OTHER
2014,Scombridae (v),Rastrelliger kanagurta,Vibua,Bagamoyo,441,OTHER
2014,Serranidae,Cephalopholis argus,Chewa,Bagamoyo, 5. 89 ,OTHER
2014,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Bagamoyo,61.6,OTHER
2014,Siganidae,Siganus Canaliculatus,Tasi,Bagamoyo,92.3,OTHER
2014,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Bagamoyo,44.3,OTHER
2015,Acanthuridae,Naso hexacanthus,Puju,Bagamoyo,12,OTHER
2015,Ariidae,Netuma thalassina,Hongwe,Bagamoyo,71.3,OTHER
2015,Caesionidae,Caesio xanthonota,Mbono,Bagamoyo,99.4,OTHER
2015,Carangidae, carenx tille,Karambizi,Bagamoyo,110.6,OTHER
2015,Clariidae ,clarias macrocephalus,Kambale ,Bagamoyo,2.4,OTHER
2015,Chanidae,Chanidae,Mwatiko,Bagamoyo,153.1,OTHER
2015,Chirocentridae,Chirocentrus nudus,Mkonge,Bagamoyo,33.5,OTHER
2015,Clupeidae,Sardinella neglecta,Dagaa papa,Bagamoyo,476.5,OTHER
2015,Gerridae,Gerres oblongus,Chaa,Bagamoyo,6.4,OTHER
2015,Haemulidae ,Pomadasys multimaculatum,Karamamba,Bagamoyo,5.3,OTHER
2015,Hemiramphidae , Hemiramphus far,Chuchunge,Bagamoyo,21.4,OTHER
2015,Istiophoridae ,Istiompax indica,Samsuri,Bagamoyo,3.9,OTHER
2015,Labridae,Halichoeres nigrescens,pono,Bagamoyo,217.3,OTHER
2015,Lethrinidae, Lethrinus harak,Changu doa,Bagamoyo,10.2,OTHER
2015,Loliginidae, Uroteuthis duvaucelii,Ngisi,Bagamoyo,147.4,OTHER
2015,Mugilidae ,Valamugil buchanani,Mkizi,Bagamoyo,0.4,OTHER
2015,Mullidae ,Upeneus tragula,Mkundaji,Bagamoyo,42,OTHER
2015,Nemipteridae,Nemipterus japonicus,Koana,Bagamoyo,242.1,OTHER
2015,Octopodidae ,Octopus cyanea,Pweza,Bagamoyo,39.4,OTHER
